departure_point,arrival_point,measurement_value
P212,P335,9.256627451530616
P512,P212,8.77728773185191
P370,P167,7.910135232992076
P489,P506,7.32317470091317
P394,P578,4.410626474161075
P379,P334,2.385493906338312
P364,P360,7.2316663826179495
P136,P105,6.3048595871116415
P415,P574,7.941851577013083
P580,P66,6.5165004988024755
P175,P381,6.340314907729483
P485,P322,5.895598887224945
P607,P395,8.624251723868255
P577,P443,6.332523868344841
P321,P3,6.806846088516345
P286,P134,10.23858528581381
P267,P206,6.598973636105326
P277,P336,6.202591650894636
P456,P121,3.491869395582249
P625,P98,7.250375824553443
P135,P96,9.645042263102704
P507,P1,9.379317613207862
P249,P70,1.8908181007351759
P24,P445,8.157248768165905
P329,P309,6.399855311843321
P217,P184,6.073565688783603
P134,P123,6.717999388533746
P609,P468,4.690983389448624
P431,P589,7.037779130824503
P28,P441,3.890437426371224
P33,P562,3.388505063894307
P172,P222,1.8875723431034046
P276,P364,8.618261235501135
P592,P531,3.345141075394431
P267,P243,10.256306097446553
P508,P445,8.969563743223604
P393,P469,6.7959498408141314
P200,P459,2.7101079393650385
P524,P372,3.0970498919079423
P423,P269,4.562113423141312
P86,P164,10.490273916311278
P426,P50,8.90609213423256
P250,P559,4.604715101619199
P71,P598,5.592260449781748
P308,P428,6.355399388218965
P25,P429,5.654471272630916
P157,P306,4.436642879047232
P37,P39,7.145280357552786
P268,P452,3.8686504017795267
P345,P8,7.174408325150817
P512,P211,3.719652925324334
P147,P630,1.957896248395318
P555,P531,5.667691716329275
P301,P2,8.436213776984726
P110,P321,1.5814661981039329
P205,P8,7.56851689653197
P302,P84,8.042939549146151
P365,P47,6.266199171219483
P348,P565,7.820440514096468
P271,P397,2.7389525773674293
P516,P289,8.558567600634786
P319,P370,8.805486928425005
P119,P16,6.501187449595723
P192,P533,8.460870333594592
P612,P205,8.05815684275569
P179,P269,2.3513393516537624
P489,P474,6.474566070639703
P221,P515,6.876516746629479
P402,P157,7.759618692741872
P275,P492,4.155608922742382
P125,P137,5.822564473987349
P280,P324,1.3481693437728939
P429,P88,5.55840404780408
P139,P213,6.413956682236141
P195,P591,5.964228770819299
P163,P94,2.805248973239476
P73,P338,5.23051438955538
P176,P231,7.0940115719623895
P520,P189,8.245050397203507
P510,P400,4.338787936500892
P57,P92,5.9617335159134495
P470,P225,9.990658767920921
P465,P379,4.870670818511096
P473,P623,8.141421980860114
P509,P168,4.966991814833942
P346,P379,9.70204446198529
P364,P460,7.0816915578402755
P177,P179,1.9240608285401912
P301,P522,7.117379071141322
P284,P422,4.798126774867781
P497,P283,4.448757905867996
P454,P200,7.8455208777677194
P54,P261,1.656105781381092
P351,P53,5.092325404388078
P9,P220,9.69699465078682
P129,P19,7.2196626149491605
P276,P126,5.175569474009263
P72,P604,10.012098645059766
P477,P184,9.097014261352665
P100,P409,0.14084848765620506
P528,P535,10.469854483584218
P179,P562,4.508210246378597
P123,P307,4.909425339595266
P118,P631,8.681449305065726
P89,P234,8.49122617674596
P359,P38,6.306073221570676
P566,P522,6.658968456552014
P372,P215,10.49688286615857
P561,P464,6.263950380635109
P516,P404,1.137030248210918
P228,P368,8.006986897011968
P386,P555,8.125329841783643
P394,P557,4.713116192689505
P282,P519,2.3647006117729
P526,P634,8.553135134756289
P117,P581,4.693522863276945
P466,P604,8.19771062144378
P489,P389,10.514854767731386
P503,P213,3.6596592426955303
P92,P519,7.137995150553184
P257,P262,3.181289229232876
P149,P187,7.541709689578553
P129,P442,2.03876208659179
P91,P320,6.677224769971641
P270,P567,4.3837116407353935
P79,P598,7.182557401475367
P512,P11,7.570079865222494
P138,P296,6.763884546555124
P210,P78,9.469443800219501
P374,P479,3.5164689346853257
P469,P516,2.2784166785364834
P181,P238,3.4957046681371846
P372,P25,9.007835579841478
P163,P505,9.036650526454855
P396,P39,6.865827892282326
P305,P138,3.1990881895318637
P365,P608,5.239233619740504
P438,P216,3.0731060603712015
P97,P266,4.5358405478552
P499,P157,8.69279752609946
P580,P585,8.704672890281174
P351,P137,6.401825232434075
P214,P547,10.213510227933785
P415,P62,6.184872634652685
P12,P266,6.405323221460645
P110,P492,9.895923794452814
P160,P411,5.826781066266787
P425,P216,3.32884777383623
P385,P179,5.396267916160275
P552,P556,9.516458700208505
P349,P395,5.370437038965264
P467,P617,9.225421731463042
P163,P537,6.825268058000616
P509,P197,5.1350626509017685
P333,P192,6.780899149391108
P112,P269,9.348219057599694
P334,P212,9.255421036225313
P69,P328,4.033352842628416
P207,P153,7.023313921754757
P179,P1,9.904600453104784
P172,P284,8.062400831984442
P115,P63,6.092909874720049
P242,P302,8.453422151643295
P1,P135,7.259487715775514
P110,P339,4.72266844644298
P558,P493,9.457323366794398
P610,P325,2.8986699704404177
P516,P597,2.7545593411692213
P333,P243,8.669770175828099
P411,P22,9.685777160208351
P262,P467,5.324483674400158
P150,P332,5.1143529184247205
P88,P351,3.9867871285651857
P467,P525,0.8166090733165673
P307,P231,10.042208475475853
P431,P32,4.115093635661287
P476,P184,7.246988160984295
P112,P144,5.927668327385896
P584,P342,6.2387720945550615
P222,P605,6.2759825267090825
P471,P395,9.654487242410504
P31,P110,3.540959101837539
P253,P514,7.497224486032171
P583,P489,5.004025724197909
P401,P470,1.681699718332272
P232,P572,5.728434001119878
P346,P445,8.775591415364962
P580,P374,3.396422876947776
P161,P477,2.838233100053365
P200,P349,7.201450840294859
P210,P616,4.854244081981419
P75,P287,6.230630189934278
P482,P497,2.4606502601203855
P158,P208,10.6079969098831
P291,P622,10.647463685594415
P444,P19,6.796042099471819
P267,P318,3.6096897026450967
P247,P105,1.9618430906624988
P240,P275,5.876426668046236
P418,P236,10.060797355324919
P540,P531,10.83862034864103
P404,P261,5.213980987848534
P342,P482,5.490926501618402
P494,P20,4.586908229157104
P294,P263,0.8224145493590092
P266,P241,6.831810951215458
P527,P226,7.5567132194400415
P36,P235,6.151262470781592
P165,P7,5.986272378303247
P553,P455,5.664489928733788
P98,P559,7.5190963546934615
P496,P440,2.0848687848239673
P377,P605,8.919331515786313
P445,P226,6.890070875607443
P182,P6,7.642977327770563
P360,P608,8.87247512905697
P253,P132,7.262013268110885
P477,P296,7.604883796142312
P69,P252,4.338513661146984
P146,P350,2.038892477928201
P528,P242,5.316999154237907
P244,P536,6.685259837907015
P277,P16,9.708764144841474
P277,P495,4.1836413045854535
P563,P16,5.249016309498815
P66,P74,1.5989598905573674
P27,P628,4.793235269329486
P521,P268,5.803858342971971
P266,P346,1.430127899396709
P469,P436,9.22970298564776
P430,P346,2.7817564925735017
P40,P593,6.799786117288162
P593,P489,2.744708820740192
P227,P494,2.213304995629916
P623,P632,10.113677909323807
P623,P238,4.424586669543492
P55,P602,8.431007324976646
P270,P208,9.681573637004718
P74,P31,7.189579539551839
P408,P63,6.329654782649718
P567,P378,7.691947730729548
P608,P213,8.76033518347398
P456,P284,2.746577244349594
P76,P22,5.174982564793654
P139,P20,6.323957150715124
P34,P615,4.795235929381985
P590,P91,3.310565011218804
P46,P339,7.505071407245748
P467,P420,1.558919302273598
P248,P362,9.435757125447171
P12,P166,7.998653370849624
P567,P627,5.911730129433843
P332,P630,8.126571311448672
P318,P60,8.859085063190317
P283,P343,9.572754154187637
P453,P378,6.776829210532968
P395,P242,9.5295828467165
P168,P531,7.25098351149526
P40,P442,7.753889068454833
P468,P499,4.156444509296312
P364,P353,5.259126150653608
P143,P382,3.0461046275910415
P212,P302,6.500455580316162
P543,P603,6.552032477824966
P599,P167,6.4249637078022825
P396,P508,6.387350060439699
P315,P272,9.930779516189823
P404,P299,7.949061478599633
P10,P286,1.9596239312047732
P188,P85,1.8441096731106177
P571,P491,5.773942222087413
P600,P312,7.103127619633142
P154,P17,6.035404939215709
P338,P545,2.4208351221869617
P295,P394,6.2134324770593645
P620,P508,9.828195201014736
P108,P290,4.8662334622694985
P521,P569,6.441450635040566
P239,P384,7.887589598986579
P157,P591,5.754733185951438
P485,P97,6.986121050193091
P148,P242,6.593593848864179
P251,P370,3.495233142938368
P441,P293,6.45366100324417
P549,P472,5.601181582913231
P70,P10,4.629586123736173
P34,P221,7.9377419127014655
P604,P159,2.328307918316567
P38,P265,4.383206387217967
P84,P342,6.275158803437555
P610,P474,7.9251276899703145
P497,P242,8.709979411464545
P131,P130,6.83256128266573
P633,P256,0.9361156281160702
P196,P544,10.96820706743194
P33,P202,4.329714404904465
P177,P617,9.531410773769796
P151,P477,5.588754400782994
P568,P235,0.7858471797630041
P13,P31,4.8044071838811995
P396,P53,3.478091455138901
P407,P162,6.879048345664199
P437,P287,6.69804067270748
P488,P245,8.06820208470303
P73,P75,4.377233660665063
P7,P179,6.592247227818756
P486,P177,2.5931507595773726
P314,P176,5.414118026935137
P401,P343,4.952959064986485
P427,P519,8.009379863421877
P364,P366,2.9881664367668237
P313,P409,6.9165871455072585
P475,P327,2.45838142476626
P141,P173,3.147714877125203
P195,P241,8.678027252116783
P506,P562,6.734431625830365
P20,P388,7.642459661381535
P556,P599,4.162348502885041
P446,P619,6.23071694874088
P131,P481,6.267034042080775
P37,P347,8.537928744073454
P44,P429,7.838466999316989
P61,P118,7.69217573761967
P398,P450,5.593511750033065
P218,P472,8.798744635226635
P561,P74,4.797015911598995
P481,P197,10.317819415653595
P556,P603,5.452326347284018
P492,P505,2.4022037462658927
P122,P264,1.8305339942695196
P10,P240,9.989576310534037
P126,P188,2.1760938973507997
P152,P605,5.177317959790614
P281,P127,8.31389156007176
P295,P142,5.72380747824963
P279,P347,4.950613680260077
P10,P161,7.160449297843282
P388,P558,2.7243385537760116
P51,P324,3.1906444725870355
P418,P516,2.6523787004944706
P291,P332,0.45611465747002244
P231,P436,4.24535433451831
P491,P480,4.594325935326377
P456,P29,7.243998143762649
P367,P524,5.492247365947996
P609,P582,6.017335681129812
P184,P575,8.342672195926877
P605,P509,10.394187982392564
P421,P240,4.3870352907593135
P288,P12,1.9723375753047219
P541,P154,6.258896743243731
P35,P311,4.694802916236112
P216,P502,3.1124018037973418
P283,P521,0.5656359288158544
P309,P492,9.795486081806557
P438,P503,3.1361877698769653
P280,P160,2.928872994816872
P110,P190,7.404374702000287
P211,P631,7.038888559670207
P218,P153,7.268751769539964
P462,P27,4.442422433494942
P410,P70,3.5529378875628086
P557,P36,6.652466035573246
P335,P404,4.670315180667461
P309,P100,7.083892309273162
P158,P35,9.731138954454254
P617,P559,6.793089919777276
P619,P120,8.016383122201843
P458,P260,6.399988564341028
P366,P142,5.049421897627911
P94,P284,9.243524149503788
P496,P366,7.791856598520134
P396,P547,8.897114216175693
P123,P121,6.967437799068377
P261,P502,7.300356460897934
P45,P102,4.53688545770109
P304,P385,9.48459782979809
P526,P115,8.14154178394093
P12,P243,5.041866205861297
P483,P445,3.8157648423577597
P137,P603,1.4033016272199432
P446,P198,6.4275838497776805
P112,P540,6.199364262695925
P265,P150,8.92342116390284
P193,P357,5.724230616242379
P270,P373,6.011236525376613
P626,P91,4.013527791995967
P360,P590,2.564313753967876
P8,P336,4.904624684482983
P543,P125,8.941393887251758
P22,P166,5.412346259625975
P275,P495,4.38290629329412
P617,P506,7.820019734446583
P302,P136,7.315973226102889
P351,P575,7.115375724590717
P468,P449,3.298986483933059
P307,P27,7.769874846473942
P600,P545,6.991929225399061
P143,P506,6.866356679002354
P500,P566,7.936575312317242
P374,P263,2.334722999368943
P11,P415,5.88663791170524
P555,P92,8.862107972313218
P419,P146,6.293179338829575
P276,P479,8.679047091845378
P626,P601,6.561123272438681
P351,P499,9.50170051434662
P180,P276,7.509790814195197
P420,P334,7.598211391396943
P212,P40,5.780569679507005
P384,P161,7.23110152516402
P332,P568,8.40914365697539
P412,P198,5.139757502934738
P533,P291,5.466874522710662
P231,P47,2.491033645791307
P398,P508,6.726432259646385
P447,P254,7.314918188566961
P430,P563,3.764334500551249
P490,P427,5.078249457987639
P611,P634,9.594985240448361
P11,P168,8.078648893715245
P275,P13,4.784189992308938
P312,P15,7.745918781037171
P364,P494,5.5057186895734915
P265,P471,5.2569666815268725
P341,P309,6.56763028482055
P393,P291,1.4557447776839874
P452,P517,8.476849986699815
P340,P32,1.2916733018385125
P278,P572,5.125908546467234
P120,P220,0.7093078691150683
P346,P473,7.840288616482381
P497,P406,5.4420099096376005
P540,P27,8.388776174833756
P182,P388,8.369396839212325
P242,P85,6.990243593806361
P408,P5,6.574668524343981
P85,P192,5.800674945758283
P329,P168,7.982215589186567
P148,P217,8.33271852273853
P206,P285,7.860907868123052
P127,P386,5.445725929201766
P564,P453,9.763602387353972
P433,P37,5.598612492987707
P131,P397,5.063256812113138
P29,P10,8.10317633570712
P398,P438,5.271242943818213
P370,P110,2.984667653196029
P308,P521,6.250813908896478
P190,P535,7.278038878479772
P339,P220,5.8548432015519785
P299,P308,6.699532811783036
P365,P267,5.264388103185945
P238,P620,7.269669213082788
P435,P529,9.762855381073333
P131,P556,5.294690430185425
P221,P483,7.343999083779912
P576,P248,8.107947962660308
P497,P239,8.552531556077412
P537,P605,5.7070823255544365
P272,P51,6.662657496734935
P240,P609,9.625438010600046
P254,P27,2.6434483802732043
P545,P31,7.8255528023027034
P220,P172,7.25255894175823
P91,P32,9.490712610083197
P67,P149,10.50178750897077
P187,P116,5.673803926961827
P361,P454,6.4401225839552465
P49,P454,8.517857385624053
P338,P201,9.474110860687517
P388,P565,3.6533486176461953
P222,P353,7.1735449387080035
P350,P69,5.430844312560658
P577,P33,6.232295392010645
P292,P323,7.2559817731080445
P156,P43,6.822735462869292
P17,P519,4.8182138512242965
P173,P222,7.36980899986235
P55,P186,7.733496136620505
P224,P311,6.901995525248991
P198,P100,0.7846863787813748
P631,P469,2.9282811246092733
P603,P428,5.71793627922761
P243,P128,4.974335468056128
P44,P91,9.2266397563424
P493,P262,1.5676542467580639
P103,P604,6.624889701105939
P18,P181,10.079787545293359
P543,P388,7.511039543092736
P547,P480,3.692043369835121
P176,P633,6.907575016589592
P513,P199,6.85117264187076
P380,P588,1.4124931298443348
P88,P503,6.347972978077252
P284,P455,10.056420035343828
P622,P442,9.089050929243099
P6,P133,3.1285947896992456
P529,P49,5.17307725639317
P468,P608,6.378005168495936
P633,P26,1.914351103945172
P324,P564,6.010426491973663
P247,P574,7.211651719246021
P425,P158,1.6203934321395288
P29,P7,8.835295704753126
P104,P362,10.650772009971757
P383,P250,10.158822826662469
P197,P241,5.4530171093793935
P19,P357,4.257027565341294
P173,P399,5.956774149712166
P23,P57,7.7442585682336675
P558,P200,4.3161650087720655
P567,P128,10.641412091420118
P2,P369,3.5444001338552606
P575,P589,7.620998116728034
P505,P562,4.499731744040653
P124,P542,5.667780864623613
P362,P270,6.0954377626832965
P81,P42,8.09965884445639
P89,P488,9.01239070498471
P446,P65,3.959636416898115
P143,P174,6.045016304995926
P241,P240,7.883596851959451
P328,P334,8.692590207779986
P191,P470,6.050106698624871
P524,P623,4.033515008764313
P297,P505,8.979391578559051
P169,P105,1.4641768183248938
P317,P623,3.9141720654603147
P278,P108,3.0423049781585907
P238,P87,6.918644677952637
P120,P599,4.413282203608349
P116,P249,5.765055492743726
P215,P463,9.358033441577783
P64,P505,3.7883378502884155
P281,P508,4.945555304503889
P380,P107,4.462140367299418
P345,P169,2.5109188121004355
P267,P145,5.788126038772679
P564,P403,5.57532646601115
P524,P206,4.832314618278495
P592,P100,2.7651658198033755
P105,P152,2.6555741156980726
P400,P458,7.592793731504675
P178,P518,4.76674817250277
P410,P14,6.723905531421261
P250,P347,1.8719527745136464
P269,P466,4.780415941537553
P313,P128,7.824523324480352
P102,P256,10.487626570368846
P101,P563,6.747044293672309
P445,P118,6.902706135687356
P482,P19,7.3416399926274245
P127,P426,7.03694757793101
P286,P84,7.823402484828361
P27,P120,3.328916882486108
P495,P586,4.344101371665606
P173,P313,9.213816342611743
P572,P318,5.363426931687683
P36,P225,6.101148561968063
P491,P506,7.442509081148972
P532,P81,7.710655898553952
P241,P506,8.913890634486398
P137,P607,7.938865080099534
P465,P355,4.791226892272883
P142,P524,4.161655966499881
P22,P438,4.095664799103508
P405,P413,4.530826991032718
P434,P631,1.6118969498466638
P322,P436,6.918103622888969
P376,P339,10.048768333930882
P575,P429,8.295432356191942
P449,P92,8.201832520109775
P333,P2,6.279150671280118
P447,P5,2.372938078365877
P68,P491,3.90701634123628
P228,P521,1.017990611929067
P390,P437,0.8496672686736487
P3,P213,10.660027352359643
P528,P363,8.994659905209964
P58,P443,9.720580040833362
P480,P39,5.066960079841456
P91,P405,1.7803214685675115
P72,P281,11.279533601588614
P380,P449,3.8601863458946313
P385,P443,7.568434152616101
P276,P115,3.396531924088513
P588,P506,2.0381128311322403
P121,P70,5.277189844664222
P336,P618,0.7471442141972826
P570,P61,8.555280087211495
P478,P236,7.523055162776845
P589,P170,7.330927377341667
P73,P239,6.703721287441009
P611,P96,9.057345316066986
P262,P228,7.7827327471613685
P110,P170,4.470655296389504
P512,P61,7.732695705269731
P540,P159,7.452843014128692
P358,P155,7.5782712183579966
P278,P337,7.413013436096892
P318,P228,4.400513404191859
P365,P230,3.645792655722323
P91,P145,4.196988558702231
P13,P522,5.580278651748595
P142,P599,4.31358338354935
P287,P553,6.812671484846762
P170,P124,5.791594533930381
P181,P70,5.679073995144053
P385,P2,5.024573599526563
P547,P555,7.914796499360377
P186,P72,2.0723360749751145
P147,P222,5.622454842118563
P427,P117,7.487414941939243
P491,P231,7.630016840598358
P346,P92,1.5124874652457083
P89,P358,4.637717779397092
P1,P369,2.7688389414414547
P475,P232,5.202159819304214
P102,P16,3.4453057283773996
P19,P400,8.503640029933687
P517,P465,3.4129386080059856
P296,P217,6.311842739067826
P106,P581,6.083960630848819
P124,P376,6.2947601665757755
P618,P82,3.7580228489676304
P624,P34,5.975931870295623
P60,P192,7.7476386317179875
P511,P424,5.462169519274863
P610,P131,2.020851210852514
P506,P415,8.076895703970552
P184,P460,7.949590854502881
P596,P147,7.51901665066957
P76,P306,2.7767479506783235
P361,P1,8.099856114046752
